,title,date,location,description,category,url,coordenadasLocalidad
547,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-24 20:45:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
548,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-25 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
549,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-26 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
550,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-27 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
551,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-28 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
552,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-29 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
553,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-30 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
554,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-10-31 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
555,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-01 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
556,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-02 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
557,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-03 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
558,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-04 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
559,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-05 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
560,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-06 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
561,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-07 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
562,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-08 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
563,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-09 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
564,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-10 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
565,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-11 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
566,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-12 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
567,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-13 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
568,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-14 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
569,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-15 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
570,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-16 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
571,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-17 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
572,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-18 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
573,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-19 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
574,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-20 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
575,"‘Orígenes de la  imprenta en Canarias: el arte tipográfico en Tenerife, 1750 -1950’",2019-11-21 00:00:00,"Biblioteca Municipal Central - TEA, santa cruz","Orígenes de la imprenta en Canarias’ estará integrada fundamentalmente por libros y folletos de diversa temática procedentes del fondo antiguo de la biblioteca, que fueron editados por las principales imprentas de la isla, así como publicaciones periódicas y documentos del fondo de manuscritos (cuentas y cartas). Asimismo se han incluido dos tórculos de la imprenta Benítez, matrices de grabados usados en la imprenta y reproducciones de las marcas de impresor más importantes. La exposición se complementa con fotográficas. Entre las publicaciones periódicas figuran ‘El amigo del País’, ‘Semanario misceláneo enciclopédico elemental’, ‘El Guanche’, ‘El Auxiliar’, ‘La Aurora’, etc.), así como documentos del fondo de manuscritos (cuentas, cartas, etc.).",historia y etnografía,https://www.lagenda.org/programacion/origenes-de-la-imprenta-en-canarias-el-arte-tipografico-en-tenerife-1750-1950-13944,"[28.46, -16.25]"
